swab_id,gd,state,site,type,species,date,country,temp,cluster_size,y,wyear,season,yoa,ysw,Jdate,winter_day
KL23WI0081,0,WI,ELROY SPARTA,BAT,EPFU,2/26/23,us,2,3,2023,2023,hiber_late,2016,7,57,118
KL23WI0082,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,2/26/23,us,NA,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0083,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,2/26/23,us,NA,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0084,0,WI,ELROY SPARTA,BAT,EPFU,2/26/23,us,1.8,91,2023,2023,hiber_late,2016,7,57,118
KL23WI0085,1,WI,ELROY SPARTA,UNDER,SUBSTRATE,2/26/23,us,NA,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0086,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,2/26/23,us,NA,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0087,1,WI,ELROY SPARTA,BAT,EPFU,2/26/23,us,1.8,91,2023,2023,hiber_late,2016,7,57,118
KL23WI0088,1,WI,ELROY SPARTA,BAT,EPFU,2/26/23,us,1.8,91,2023,2023,hiber_late,2016,7,57,118
KL23WI0089,1,WI,ELROY SPARTA,BAT,EPFU,2/26/23,us,1.8,91,2023,2023,hiber_late,2016,7,57,118
KL23WI0090,0,WI,ELROY SPARTA,BAT,EPFU,2/26/23,us,1.8,91,2023,2023,hiber_late,2016,7,57,118
KL23WI0091,1,WI,ELROY SPARTA,BAT,EPFU,2/26/23,us,1.8,91,2023,2023,hiber_late,2016,7,57,118
KL23WI0092,0,WI,ELROY SPARTA,BAT,EPFU,2/26/23,us,1.8,91,2023,2023,hiber_late,2016,7,57,118
KL23WI0093,1,WI,ELROY SPARTA,BAT,EPFU,2/26/23,us,1.8,91,2023,2023,hiber_late,2016,7,57,118
KL23WI0094,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,2/26/23,us,NA,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0095,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,2/26/23,us,NA,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0096,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,2/26/23,us,NA,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0097,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,2/26/23,us,NA,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0098,1,WI,ELROY SPARTA,BAT,EPFU,2/26/23,us,1.8,91,2023,2023,hiber_late,2016,7,57,118
KL23WI0099,1,WI,ELROY SPARTA,BAT,EPFU,2/26/23,us,1.8,91,2023,2023,hiber_late,2016,7,57,118
KL23WI0100,0,WI,ELROY SPARTA,BAT,EPFU,2/26/23,us,1.5,6,2023,2023,hiber_late,2016,7,57,118
KL23WI0101,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,2/26/23,us,NA,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0102,1,WI,ELROY SPARTA,NEAR,SUBSTRATE,2/26/23,us,NA,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0103,1,WI,ELROY SPARTA,BAT,PESU,2/26/23,us,6,1,2023,2023,hiber_late,2016,7,57,118
KL23WI0104,1,WI,ELROY SPARTA,BAT,MYLU,2/26/23,us,6,1,2023,2023,hiber_late,2016,7,57,118
KL23WI0105,0,WI,ELROY SPARTA,BAT,MYLU,2/26/23,us,6.9,1,2023,2023,hiber_late,2016,7,57,118
KL23WI0106,1,WI,ELROY SPARTA,BAT,MYLU,2/26/23,us,6.9,1,2023,2023,hiber_late,2016,7,57,118
KL23WI0107,0,WI,ELROY SPARTA,BAT,MYLU,2/26/23,us,5.8,1,2023,2023,hiber_late,2016,7,57,118
KL23WI0108,0,WI,ELROY SPARTA,BAT,MYLU,2/26/23,us,5.9,1,2023,2023,hiber_late,2016,7,57,118
KL23WI0109,1,WI,ELROY SPARTA,BAT,MYLU,2/26/23,us,5.9,1,2023,2023,hiber_late,2016,7,57,118
KL23WI0110,0,WI,ELROY SPARTA,BAT,MYLU,2/26/23,us,7.5,1,2023,2023,hiber_late,2016,7,57,118
KL23WI0111,0,WI,ELROY SPARTA,BAT,MYLU,2/26/23,us,7,1,2023,2023,hiber_late,2016,7,57,118
KL23WI0112,0,WI,ELROY SPARTA,BAT,MYLU,2/26/23,us,8.1,1,2023,2023,hiber_late,2016,7,57,118
KL23WI0113,1,WI,ELROY SPARTA,BAT,MYLU,2/26/23,us,8.3,1,2023,2023,hiber_late,2016,7,57,118
KL23WI0114,0,WI,ELROY SPARTA,BAT,MYLU,2/26/23,us,8.1,1,2023,2023,hiber_late,2016,7,57,118
KL23WI0115,0,WI,ELROY SPARTA,BAT,MYLU,2/26/23,us,7.9,1,2023,2023,hiber_late,2016,7,57,118
KL23WI0116,0,WI,ELROY SPARTA,BAT,MYLU,2/26/23,us,7.7,1,2023,2023,hiber_late,2016,7,57,118
KL23WI0117,0,WI,ELROY SPARTA,BAT,MYLU,2/26/23,us,6.3,1,2023,2023,hiber_late,2016,7,57,118
KL23WI0118,1,WI,ELROY SPARTA,UNDER,SUBSTRATE,2/26/23,us,NA,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0119,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,2/26/23,us,NA,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0120,0,WI,ELROY SPARTA,BAT,MYLU,2/26/23,us,7.4,1,2023,2023,hiber_late,2016,7,57,118
KL23WI0121,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,2/26/23,us,NA,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0122,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,2/26/23,us,NA,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0123,0,WI,ELROY SPARTA,BAT,MYLU,2/26/23,us,6.7,1,2023,2023,hiber_late,2016,7,57,118
KL23WI0124,0,WI,ELROY SPARTA,BAT,MYLU,2/26/23,us,6.7,1,2023,2023,hiber_late,2016,7,57,118
KL23WI0125,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,2/26/23,us,NA,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0126,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,2/26/23,us,NA,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0127,1,WI,ELROY SPARTA,BAT,MYLU,2/26/23,us,7.6,1,2023,2023,hiber_late,2016,7,57,118
KL23WI0128,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,2/26/23,us,NA,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0129,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,2/26/23,us,NA,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0130,1,WI,ELROY SPARTA,BAT,MYLU,2/26/23,us,8,1,2023,2023,hiber_late,2016,7,57,118
KL23WI0131,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,2/26/23,us,NA,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0132,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,2/26/23,us,NA,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0133,0,WI,ELROY SPARTA,BAT,MYLU,2/26/23,us,8.3,1,2023,2023,hiber_late,2016,7,57,118
KL23WI0134,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,2/26/23,us,NA,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0135,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,2/26/23,us,NA,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0136,1,WI,ELROY SPARTA,FAR,SUBSTRATE,2/26/23,us,7.4,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0137,0,WI,ELROY SPARTA,FAR,SUBSTRATE,2/26/23,us,6.8,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0138,0,WI,ELROY SPARTA,FAR,SUBSTRATE,2/26/23,us,6.8,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0139,0,WI,ELROY SPARTA,FAR,SUBSTRATE,2/26/23,us,8,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0140,0,WI,ELROY SPARTA,FAR,SUBSTRATE,2/26/23,us,6.8,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0141,0,WI,ELROY SPARTA,FAR,SUBSTRATE,2/26/23,us,7.2,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0142,0,WI,ELROY SPARTA,FAR,SUBSTRATE,2/26/23,us,7.1,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0143,0,WI,ELROY SPARTA,FAR,SUBSTRATE,2/26/23,us,7.1,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0144,0,WI,ELROY SPARTA,FAR,SUBSTRATE,2/26/23,us,6.8,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0145,0,WI,ELROY SPARTA,FAR,SUBSTRATE,2/26/23,us,7,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0146,0,WI,ELROY SPARTA,FAR,SUBSTRATE,2/26/23,us,6.8,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0147,0,WI,ELROY SPARTA,FAR,SUBSTRATE,2/26/23,us,6.8,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0148,1,WI,ELROY SPARTA,FAR,SUBSTRATE,2/26/23,us,5.8,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0149,0,WI,ELROY SPARTA,FAR,SUBSTRATE,2/26/23,us,5.2,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0150,0,WI,ELROY SPARTA,FAR,SUBSTRATE,2/26/23,us,5,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0151,0,WI,ELROY SPARTA,FAR,SUBSTRATE,2/26/23,us,5.7,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0152,0,WI,ELROY SPARTA,FAR,SUBSTRATE,2/26/23,us,2.9,NA,2023,2023,hiber_late,2016,7,57,118
KL23WI0153,0,WI,AUTOGRAPH,BAT,EPFU,2/27/23,us,2.1,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0154,0,WI,AUTOGRAPH,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0155,1,WI,AUTOGRAPH,BAT,EPFU,2/27/23,us,2,2,2023,2023,hiber_late,2017,6,58,119
KL23WI0156,1,WI,AUTOGRAPH,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0157,1,WI,AUTOGRAPH,BAT,EPFU,2/27/23,us,2,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0158,1,WI,AUTOGRAPH,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0159,0,WI,AUTOGRAPH,BAT,EPFU,2/27/23,us,2.9,3,2023,2023,hiber_late,2017,6,58,119
KL23WI0160,0,WI,AUTOGRAPH,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0161,0,WI,AUTOGRAPH,BAT,EPFU,2/27/23,us,2.9,3,2023,2023,hiber_late,2017,6,58,119
KL23WI0162,0,WI,AUTOGRAPH,BAT,EPFU,2/27/23,us,3.3,20,2023,2023,hiber_late,2017,6,58,119
KL23WI0163,0,WI,AUTOGRAPH,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0164,0,WI,AUTOGRAPH,BAT,EPFU,2/27/23,us,3.3,20,2023,2023,hiber_late,2017,6,58,119
KL23WI0165,0,WI,AUTOGRAPH,BAT,EPFU,2/27/23,us,3.3,20,2023,2023,hiber_late,2017,6,58,119
KL23WI0166,0,WI,AUTOGRAPH,BAT,EPFU,2/27/23,us,3.3,20,2023,2023,hiber_late,2017,6,58,119
KL23WI0167,0,WI,AUTOGRAPH,BAT,EPFU,2/27/23,us,1.8,32,2023,2023,hiber_late,2017,6,58,119
KL23WI0168,0,WI,AUTOGRAPH,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0169,0,WI,AUTOGRAPH,BAT,EPFU,2/27/23,us,1.8,32,2023,2023,hiber_late,2017,6,58,119
KL23WI0170,1,WI,AUTOGRAPH,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0171,0,WI,AUTOGRAPH,BAT,EPFU,2/27/23,us,1.8,32,2023,2023,hiber_late,2017,6,58,119
KL23WI0172,0,WI,AUTOGRAPH,BAT,EPFU,2/27/23,us,3.3,28,2023,2023,hiber_late,2017,6,58,119
KL23WI0173,0,WI,AUTOGRAPH,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0174,0,WI,AUTOGRAPH,BAT,EPFU,2/27/23,us,3.3,28,2023,2023,hiber_late,2017,6,58,119
KL23WI0175,0,WI,AUTOGRAPH,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0176,0,WI,AUTOGRAPH,BAT,EPFU,2/27/23,us,3.3,28,2023,2023,hiber_late,2017,6,58,119
KL23WI0177,0,WI,AUTOGRAPH,BAT,EPFU,2/27/23,us,3.3,28,2023,2023,hiber_late,2017,6,58,119
KL23WI0178,0,WI,AUTOGRAPH,BAT,EPFU,2/27/23,us,3.3,28,2023,2023,hiber_late,2017,6,58,119
KL23WI0179,0,WI,AUTOGRAPH,BAT,EPFU,2/27/23,us,1.9,3,2023,2023,hiber_late,2017,6,58,119
KL23WI0180,0,WI,AUTOGRAPH,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0181,1,WI,AUTOGRAPH,BAT,EPFU,2/27/23,us,1.7,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0182,0,WI,AUTOGRAPH,BAT,EPFU,2/27/23,us,1.5,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0183,0,WI,AUTOGRAPH,FAR,SUBSTRATE,2/27/23,us,1.4,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0184,0,WI,AUTOGRAPH,FAR,SUBSTRATE,2/27/23,us,1.9,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0185,0,WI,AUTOGRAPH,FAR,SUBSTRATE,2/27/23,us,2.6,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0186,0,WI,AUTOGRAPH,FAR,SUBSTRATE,2/27/23,us,1.8,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0187,0,WI,AUTOGRAPH,FAR,SUBSTRATE,2/27/23,us,1.1,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0188,0,WI,AUTOGRAPH,FAR,SUBSTRATE,2/27/23,us,1.5,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0189,0,WI,AUTOGRAPH,FAR,SUBSTRATE,2/27/23,us,2.5,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0190,0,WI,AUTOGRAPH,FAR,SUBSTRATE,2/27/23,us,1.9,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0191,0,WI,AUTOGRAPH,FAR,SUBSTRATE,2/27/23,us,2.5,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0192,0,WI,AUTOGRAPH,FAR,SUBSTRATE,2/27/23,us,2,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0193,0,WI,AUTOGRAPH,FAR,SUBSTRATE,2/27/23,us,2.1,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0194,0,WI,AUTOGRAPH,FAR,SUBSTRATE,2/27/23,us,2.1,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0195,0,WI,AUTOGRAPH,FAR,SUBSTRATE,2/27/23,us,2.5,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0196,0,WI,AUTOGRAPH,FAR,SUBSTRATE,2/27/23,us,3.5,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0197,0,WI,AUTOGRAPH,FAR,SUBSTRATE,2/27/23,us,2.2,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0198,0,WI,AUTOGRAPH,FAR,SUBSTRATE,2/27/23,us,2.3,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0199,0,WI,AUTOGRAPH,FAR,SUBSTRATE,2/27/23,us,2.3,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0200,0,WI,AUTOGRAPH,FAR,SUBSTRATE,2/27/23,us,2.3,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0201,0,WI,AUTOGRAPH,FAR,SUBSTRATE,2/27/23,us,2.3,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0202,0,WI,TUNNEL CITY,BAT,EPFU,2/27/23,us,1,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0203,0,WI,TUNNEL CITY,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0204,0,WI,TUNNEL CITY,BAT,EPFU,2/27/23,us,1.8,2,2023,2023,hiber_late,2017,6,58,119
KL23WI0205,0,WI,TUNNEL CITY,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0206,0,WI,TUNNEL CITY,BAT,EPFU,2/27/23,us,1.8,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0207,0,WI,TUNNEL CITY,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0208,0,WI,TUNNEL CITY,BAT,EPFU,2/27/23,us,2.3,5,2023,2023,hiber_late,2017,6,58,119
KL23WI0209,0,WI,TUNNEL CITY,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0210,0,WI,TUNNEL CITY,BAT,EPFU,2/27/23,us,3,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0211,0,WI,TUNNEL CITY,BAT,EPFU,2/27/23,us,2.8,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0212,1,WI,TUNNEL CITY,BAT,EPFU,2/27/23,us,2.5,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0213,0,WI,TUNNEL CITY,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0214,1,WI,TUNNEL CITY,BAT,EPFU,2/27/23,us,2.8,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0215,0,WI,TUNNEL CITY,BAT,EPFU,2/27/23,us,3.1,4,2023,2023,hiber_late,2017,6,58,119
KL23WI0216,0,WI,TUNNEL CITY,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0217,0,WI,TUNNEL CITY,BAT,EPFU,2/27/23,us,3.1,4,2023,2023,hiber_late,2017,6,58,119
KL23WI0218,1,WI,TUNNEL CITY,BAT,MYSE,2/27/23,us,3.5,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0219,1,WI,TUNNEL CITY,BAT,EPFU,2/27/23,us,4,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0220,0,WI,TUNNEL CITY,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0221,1,WI,TUNNEL CITY,BAT,EPFU,2/27/23,us,4.3,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0222,1,WI,TUNNEL CITY,BAT,EPFU,2/27/23,us,3.3,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0223,0,WI,TUNNEL CITY,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0224,0,WI,TUNNEL CITY,BAT,EPFU,2/27/23,us,4.5,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0225,0,WI,TUNNEL CITY,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0226,0,WI,TUNNEL CITY,FAR,SUBSTRATE,2/27/23,us,4,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0227,0,WI,TUNNEL CITY,FAR,SUBSTRATE,2/27/23,us,2.5,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0228,0,WI,TUNNEL CITY,FAR,SUBSTRATE,2/27/23,us,2.9,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0229,0,WI,TUNNEL CITY,BAT,EPFU,2/27/23,us,2.7,3,2023,2023,hiber_late,2017,6,58,119
KL23WI0230,0,WI,TUNNEL CITY,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0231,0,WI,TUNNEL CITY,FAR,SUBSTRATE,2/27/23,us,2.8,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0232,0,WI,TUNNEL CITY,FAR,SUBSTRATE,2/27/23,us,3.1,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0233,0,WI,TUNNEL CITY,FAR,SUBSTRATE,2/27/23,us,3,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0234,0,WI,TUNNEL CITY,FAR,SUBSTRATE,2/27/23,us,3,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0235,0,WI,TUNNEL CITY,FAR,SUBSTRATE,2/27/23,us,3.3,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0236,0,WI,TUNNEL CITY,FAR,SUBSTRATE,2/27/23,us,2.5,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0237,0,WI,TUNNEL CITY,FAR,SUBSTRATE,2/27/23,us,2.3,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0238,0,WI,TUNNEL CITY,FAR,SUBSTRATE,2/27/23,us,0.8,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0239,0,WI,TUNNEL CITY,FAR,SUBSTRATE,2/27/23,us,1.7,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0240,0,WI,TUNNEL CITY,FAR,SUBSTRATE,2/27/23,us,1.7,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0241,1,WI,TUNNEL CITY,FAR,SUBSTRATE,2/27/23,us,1.1,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0242,0,WI,TUNNEL CITY,FAR,SUBSTRATE,2/27/23,us,1.8,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0243,0,WI,TUNNEL CITY,FAR,SUBSTRATE,2/27/23,us,1.2,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0244,0,WI,TUNNEL CITY,FAR,SUBSTRATE,2/27/23,us,1.5,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0245,0,WI,TUNNEL CITY,FAR,SUBSTRATE,2/27/23,us,2.2,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0246,0,WI,TUNNEL CITY,FAR,SUBSTRATE,2/27/23,us,0.4,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0247,1,WI,CP TUNNEL,BAT,PESU,2/27/23,us,5,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0248,1,WI,CP TUNNEL,BAT,MYLU,2/27/23,us,3.5,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0249,1,WI,CP TUNNEL,BAT,EPFU,2/27/23,us,3.2,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0250,0,WI,CP TUNNEL,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0251,1,WI,CP TUNNEL,BAT,EPFU,2/27/23,us,2.6,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0252,1,WI,CP TUNNEL,BAT,MYLU,2/27/23,us,3.1,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0253,1,WI,CP TUNNEL,BAT,EPFU,2/27/23,us,2.6,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0254,0,WI,CP TUNNEL,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0255,1,WI,CP TUNNEL,BAT,EPFU,2/27/23,us,2.9,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0256,0,WI,CP TUNNEL,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0257,1,WI,CP TUNNEL,BAT,MYLU,2/27/23,us,2.8,2,2023,2023,hiber_late,2017,6,58,119
KL23WI0258,1,WI,CP TUNNEL,BAT,MYLU,2/27/23,us,2.8,2,2023,2023,hiber_late,2017,6,58,119
KL23WI0259,1,WI,CP TUNNEL,BAT,MYLU,2/27/23,us,2.9,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0260,0,WI,CP TUNNEL,BAT,MYLU,2/27/23,us,2.5,2,2023,2023,hiber_late,2017,6,58,119
KL23WI0261,0,WI,CP TUNNEL,BAT,MYLU,2/27/23,us,2.5,2,2023,2023,hiber_late,2017,6,58,119
KL23WI0262,1,WI,CP TUNNEL,BAT,MYLU,2/27/23,us,3.5,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0263,1,WI,CP TUNNEL,BAT,MYLU,2/27/23,us,3.5,5,2023,2023,hiber_late,2017,6,58,119
KL23WI0264,1,WI,CP TUNNEL,BAT,MYLU,2/27/23,us,3.5,5,2023,2023,hiber_late,2017,6,58,119
KL23WI0265,1,WI,CP TUNNEL,BAT,MYLU,2/27/23,us,3.5,5,2023,2023,hiber_late,2017,6,58,119
KL23WI0266,1,WI,CP TUNNEL,BAT,MYLU,2/27/23,us,3.5,5,2023,2023,hiber_late,2017,6,58,119
KL23WI0267,1,WI,CP TUNNEL,BAT,MYLU,2/27/23,us,2.5,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0268,0,WI,CP TUNNEL,FAR,SUBSTRATE,2/27/23,us,1.3,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0269,1,WI,CP TUNNEL,BAT,EPFU,2/27/23,us,2.5,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0270,1,WI,CP TUNNEL,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0271,0,WI,CP TUNNEL,FAR,SUBSTRATE,2/27/23,us,1.6,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0272,0,WI,CP TUNNEL,BAT,EPFU,2/27/23,us,2.5,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0273,1,WI,CP TUNNEL,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0274,1,WI,CP TUNNEL,FAR,SUBSTRATE,2/27/23,us,2.2,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0275,1,WI,CP TUNNEL,BAT,EPFU,2/27/23,us,2.4,1,2023,2023,hiber_late,2017,6,58,119
KL23WI0276,0,WI,CP TUNNEL,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0277,1,WI,CP TUNNEL,FAR,SUBSTRATE,2/27/23,us,2.2,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0278,1,WI,CP TUNNEL,BAT,EPFU,2/27/23,us,2.4,2,2023,2023,hiber_late,2017,6,58,119
KL23WI0279,1,WI,CP TUNNEL,UNDER,SUBSTRATE,2/27/23,us,NA,NA,2023,2023,hiber_late,2017,6,58,119
KL23WI0280,1,WI,CP TUNNEL,BAT,EPFU,2/27/23,us,2.4,2,2023,2023,hiber_late,2017,6,58,119
KL23WI0281,0,WI,CP TUNNEL,FAR,SUBSTRATE,2/27/23,us,3.7,NA,2023,2023,hiber_late,2017,6,58,119
