swab_id,gd,province,site,type,species,date,country,temp,cluster_size,y,wyear,season,yoa,ysw,Jdate,winter_day
JH15CN0321,0,HEILONGJIANG,DAILING MINE,BAT,HYAL,12/5/15,CHINA,6,4,2015,2016,NA,1000,1016,339,34
JH15CN0322,0,HEILONGJIANG,DAILING MINE,BAT,HYAL,12/5/15,CHINA,6,4,2015,2016,NA,1000,1016,339,34
JH15CN0328,0,HEILONGJIANG,DAILING MINE,BAT,MYPE,12/5/15,CHINA,8.1,1,2015,2016,NA,1000,1016,339,34
JH15CN0329,0,HEILONGJIANG,DAILING MINE,BAT,PLOG,12/5/15,CHINA,7.9,1,2015,2016,NA,1000,1016,339,34
JH15CN0330,0,HEILONGJIANG,DAILING MINE,BAT,PLOG,12/5/15,CHINA,7.5,1,2015,2016,NA,1000,1016,339,34
JH15CN0331,0,HEILONGJIANG,DAILING MINE,BAT,MYFR,12/5/15,CHINA,7.4,1,2015,2016,NA,1000,1016,339,34
JH15CN0332,0,HEILONGJIANG,DAILING MINE,BAT,MULE,12/5/15,CHINA,7.5,1,2015,2016,NA,1000,1016,339,34
JH15CN0333,0,HEILONGJIANG,DAILING MINE,BAT,MULE,12/5/15,CHINA,7.4,1,2015,2016,NA,1000,1016,339,34
JH15CN0334,0,HEILONGJIANG,DAILING MINE,BAT,PLOG,12/5/15,CHINA,7.2,1,2015,2016,NA,1000,1016,339,34
JH15CN0337,0,HEILONGJIANG,DAILING MINE,BAT,MULE,12/5/15,CHINA,7.9,1,2015,2016,NA,1000,1016,339,34
JH15CN0340,0,HEILONGJIANG,DAILING MINE,BAT,PLOG,12/5/15,CHINA,7.8,1,2015,2016,NA,1000,1016,339,34
JH15CN0341,0,HEILONGJIANG,DAILING MINE,BAT,PLOG,12/5/15,CHINA,6.7,1,2015,2016,NA,1000,1016,339,34
JH15CN0344,0,HEILONGJIANG,DAILING MINE,BAT,PLOG,12/5/15,CHINA,6.8,1,2015,2016,NA,1000,1016,339,34
JH15CN0345,0,HEILONGJIANG,DAILING MINE,BAT,PLOG,12/5/15,CHINA,6.8,1,2015,2016,NA,1000,1016,339,34
JH15CN0346,0,HEILONGJIANG,DAILING MINE,BAT,PLOG,12/5/15,CHINA,7.1,1,2015,2016,NA,1000,1016,339,34
JH15CN0347,0,HEILONGJIANG,DAILING MINE,BAT,MULE,12/5/15,CHINA,6,1,2015,2016,NA,1000,1016,339,34
JH15CN0348,0,HEILONGJIANG,DAILING MINE,BAT,MULE,12/5/15,CHINA,4.2,1,2015,2016,NA,1000,1016,339,34
JH15CN0359,0,BEIJING,BEIJING BIANFU CAVE,BAT,RHFE,12/9/15,CHINA,7.7,1,2015,2016,NA,1000,1016,343,38
JH15CN0362,0,BEIJING,BEIJING BIANFU CAVE,BAT,HYAL,12/9/15,CHINA,10.8,1,2015,2016,NA,1000,1016,343,38
JH15CN0365,1,BEIJING,BEIJING BIANFU CAVE,BAT,RHFE,12/9/15,CHINA,9.6,1,2015,2016,NA,1000,1016,343,38
JH15CN0366,1,BEIJING,BEIJING BIANFU CAVE,BAT,RHFE,12/9/15,CHINA,9.5,1,2015,2016,NA,1000,1016,343,38
JH15CN0369,1,BEIJING,BEIJING BIANFU CAVE,BAT,RHFE,12/9/15,CHINA,9.5,1,2015,2016,NA,1000,1016,343,38
JH15CN0370,1,BEIJING,BEIJING BIANFU CAVE,BAT,RHFE,12/9/15,CHINA,9.5,1,2015,2016,NA,1000,1016,343,38
JH15CN0371,1,BEIJING,BEIJING BIANFU CAVE,BAT,RHFE,12/9/15,CHINA,9.2,1,2015,2016,NA,1000,1016,343,38
JH15CN0372,0,LIAONING,TEMPLE CAVE,BAT,RHFE,12/13/15,CHINA,6.7,1,2015,2016,NA,1000,1016,347,42
JH15CN0375,0,LIAONING,TEMPLE CAVE,BAT,MULE,12/13/15,CHINA,6.7,1,2015,2016,NA,1000,1016,347,42
JH15CN0379,0,LIAONING,TEMPLE CAVE,BAT,MULE,12/13/15,CHINA,6.7,1,2015,2016,NA,1000,1016,347,42
JH15CN0381,0,LIAONING,TEMPLE CAVE,BAT,MULE,12/13/15,CHINA,6.7,1,2015,2016,NA,1000,1016,347,42
JH15CN0383,0,LIAONING,TEMPLE CAVE,BAT,RHFE,12/13/15,CHINA,6.8,1,2015,2016,NA,1000,1016,347,42
JH15CN0386,0,LIAONING,TEMPLE CAVE,BAT,MULE,12/13/15,CHINA,7,3,2015,2016,NA,1000,1016,347,42
JH15CN0387,0,LIAONING,TEMPLE CAVE,BAT,MULE,12/13/15,CHINA,7,3,2015,2016,NA,1000,1016,347,42
JH15CN0388,0,LIAONING,TEMPLE CAVE,BAT,MULE,12/13/15,CHINA,7,3,2015,2016,NA,1000,1016,347,42
JH15CN0392,0,LIAONING,TEMPLE CAVE,BAT,RHFE,12/13/15,CHINA,7.2,1,2015,2016,NA,1000,1016,347,42
JH15CN0393,0,LIAONING,TEMPLE CAVE,BAT,MYPE,12/13/15,CHINA,6.8,1,2015,2016,NA,1000,1016,347,42
JH15CN0396,1,LIAONING,TEMPLE CAVE,BAT,RHFE,12/13/15,CHINA,7.6,1,2015,2016,NA,1000,1016,347,42
JH15CN0399,0,LIAONING,TEMPLE CAVE,BAT,MULE,12/13/15,CHINA,8,1,2015,2016,NA,1000,1016,347,42
JH15CN0402,0,LIAONING,TEMPLE CAVE,BAT,RHFE,12/13/15,CHINA,6.7,1,2015,2016,NA,1000,1016,347,42
JH15CN0405,0,LIAONING,TEMPLE CAVE,BAT,RHFE,12/13/15,CHINA,7.6,1,2015,2016,NA,1000,1016,347,42
JH15CN0407,0,LIAONING,TEMPLE CAVE,BAT,RHFE,12/13/15,CHINA,6.9,1,2015,2016,NA,1000,1016,347,42
JH15CN0410,0,LIAONING,TEMPLE CAVE,BAT,RHFE,12/13/15,CHINA,9.2,1,2015,2016,NA,1000,1016,347,42
JH15CN0412,1,LIAONING,TEMPLE CAVE,BAT,RHFE,12/13/15,CHINA,9.2,2,2015,2016,NA,1000,1016,347,42
JH15CN0414,0,LIAONING,TEMPLE CAVE,BAT,RHFE,12/13/15,CHINA,8.8,1,2015,2016,NA,1000,1016,347,42
JH15CN0416,0,LIAONING,TEMPLE CAVE,BAT,RHFE,12/13/15,CHINA,8.8,1,2015,2016,NA,1000,1016,347,42
JH15CN0417,0,LIAONING,TEMPLE CAVE,BAT,RHFE,12/13/15,CHINA,8.6,1,2015,2016,NA,1000,1016,347,42
JH15CN0419,0,LIAONING,TEMPLE CAVE,BAT,HYAL,12/13/15,CHINA,5.3,1,2015,2016,NA,1000,1016,347,42
JH15CN0420,0,LIAONING,TEMPLE CAVE,BAT,RHFE,12/13/15,CHINA,7.9,1,2015,2016,NA,1000,1016,347,42
JH15CN0423,0,LIAONING,TEMPLE CAVE,BAT,MULE,12/13/15,CHINA,9.9,1,2015,2016,NA,1000,1016,347,42
JH15CN0426,0,LIAONING,TEMPLE CAVE,BAT,MYFO,12/13/15,CHINA,9.4,1,2015,2016,NA,1000,1016,347,42
JH15CN0437,0,LIAONING,TEMPLE CAVE,BAT,MULE,12/13/15,CHINA,7.8,1,2015,2016,NA,1000,1016,347,42
JH15CN0440,0,LIAONING,LIAONING BIANFU CAVE,BAT,MULE,12/13/15,CHINA,8,1,2015,2016,NA,1000,1016,347,42
JH15CN0443,0,LIAONING,LIAONING BIANFU CAVE,BAT,RHFE,12/13/15,CHINA,7,1,2015,2016,NA,1000,1016,347,42
JH15CN0446,0,LIAONING,LIAONING BIANFU CAVE,BAT,HYAL,12/13/15,CHINA,4.6,1,2015,2016,NA,1000,1016,347,42
JH15CN0449,0,LIAONING,LIAONING BIANFU CAVE,BAT,MULE,12/13/15,CHINA,5.8,3,2015,2016,NA,1000,1016,347,42
JH15CN0450,0,LIAONING,LIAONING BIANFU CAVE,BAT,MULE,12/13/15,CHINA,5.8,3,2015,2016,NA,1000,1016,347,42
JH15CN0458,0,LIAONING,LIAONING BIANFU CAVE,BAT,MULE,12/13/15,CHINA,6.3,13,2015,2016,NA,1000,1016,347,42
JH15CN0459,0,LIAONING,LIAONING BIANFU CAVE,BAT,MULE,12/13/15,CHINA,6.3,13,2015,2016,NA,1000,1016,347,42
JH15CN0460,0,LIAONING,LIAONING BIANFU CAVE,BAT,MULE,12/13/15,CHINA,6.3,13,2015,2016,NA,1000,1016,347,42
JH15CN0461,0,LIAONING,LIAONING BIANFU CAVE,BAT,MULE,12/13/15,CHINA,6.3,13,2015,2016,NA,1000,1016,347,42
JH15CN0462,0,LIAONING,LIAONING BIANFU CAVE,BAT,MULE,12/13/15,CHINA,6.3,13,2015,2016,NA,1000,1016,347,42
JH15CN0463,0,LIAONING,LIAONING BIANFU CAVE,BAT,MULE,12/13/15,CHINA,6.3,13,2015,2016,NA,1000,1016,347,42
JH15CN0464,0,LIAONING,LIAONING BIANFU CAVE,BAT,MULE,12/13/15,CHINA,6.2,1,2015,2016,NA,1000,1016,347,42
JH15CN0467,0,LIAONING,LIAONING BIANFU CAVE,BAT,MULE,12/13/15,CHINA,6,2,2015,2016,NA,1000,1016,347,42
JH15CN0468,0,LIAONING,LIAONING BIANFU CAVE,BAT,MULE,12/13/15,CHINA,6,2,2015,2016,NA,1000,1016,347,42
JH15CN0470,0,LIAONING,LIAONING BIANFU CAVE,BAT,HYAL,12/13/15,CHINA,2.8,2,2015,2016,NA,1000,1016,347,42
JH15CN0471,0,LIAONING,LIAONING BIANFU CAVE,BAT,HYAL,12/13/15,CHINA,2.8,2,2015,2016,NA,1000,1016,347,42
JH15CN0475,0,LIAONING,LIAONING BIANFU CAVE,BAT,MULE,12/13/15,CHINA,4.1,1,2015,2016,NA,1000,1016,347,42
JH15CN0477,0,LIAONING,LIAONING BIANFU CAVE,BAT,MULE,12/13/15,CHINA,7.7,1,2015,2016,NA,1000,1016,347,42
JH15CN0480,0,LIAONING,LIAONING BIANFU CAVE,BAT,MULE,12/13/15,CHINA,7.1,1,2015,2016,NA,1000,1016,347,42
JH15CN0482,0,LIAONING,LIAONING BIANFU CAVE,BAT,HYAL,12/13/15,CHINA,1.5,1,2015,2016,NA,1000,1016,347,42
JH15CN0489,0,LIAONING,LIAONING BIANFU CAVE,BAT,HYAL,12/13/15,CHINA,1.7,1,2015,2016,NA,1000,1016,347,42
JH15CN0490,0,LIAONING,LIAONING BIANFU CAVE,BAT,HYAL,12/13/15,CHINA,2.6,2,2015,2016,NA,1000,1016,347,42
JH15CN0491,0,LIAONING,LIAONING BIANFU CAVE,BAT,HYAL,12/13/15,CHINA,2.6,2,2015,2016,NA,1000,1016,347,42
JH15CN0492,0,LIAONING,GUAISHI CAVE,BAT,VESI,12/14/15,CHINA,10.2,1,2015,2016,NA,1000,1016,348,43
JH15CN0494,0,LIAONING,GUAISHI CAVE,BAT,RHFE,12/14/15,CHINA,8.2,1,2015,2016,NA,1000,1016,348,43
JH15CN0497,0,LIAONING,GUAISHI CAVE,BAT,RHFE,12/14/15,CHINA,8.8,1,2015,2016,NA,1000,1016,348,43
JH15CN0500,0,LIAONING,GUAISHI CAVE,BAT,RHFE,12/14/15,CHINA,9.3,1,2015,2016,NA,1000,1016,348,43
JH15CN0503,0,LIAONING,GUAISHI CAVE,BAT,RHFE,12/14/15,CHINA,9.3,1,2015,2016,NA,1000,1016,348,43
JH15CN0506,0,LIAONING,GUAISHI CAVE,BAT,RHFE,12/14/15,CHINA,8.9,1,2015,2016,NA,1000,1016,348,43
JH15CN0509,0,LIAONING,GUAISHI CAVE,BAT,RHFE,12/14/15,CHINA,8.9,1,2015,2016,NA,1000,1016,348,43
JH15CN0511,0,LIAONING,GUAISHI CAVE,BAT,RHFE,12/14/15,CHINA,9,1,2015,2016,NA,1000,1016,348,43
JH15CN0513,0,LIAONING,GUAISHI CAVE,BAT,RHFE,12/14/15,CHINA,9.1,1,2015,2016,NA,1000,1016,348,43
JH15CN0515,0,LIAONING,GUAISHI CAVE,BAT,RHFE,12/14/15,CHINA,9,1,2015,2016,NA,1000,1016,348,43
JH15CN0517,0,LIAONING,GUAISHI CAVE,BAT,RHFE,12/14/15,CHINA,9,1,2015,2016,NA,1000,1016,348,43
JH15CN0519,0,LIAONING,GUAISHI CAVE,BAT,RHFE,12/14/15,CHINA,9,1,2015,2016,NA,1000,1016,348,43
JH15CN0520,0,LIAONING,GUAISHI CAVE,BAT,RHFE,12/14/15,CHINA,9,1,2015,2016,NA,1000,1016,348,43
JH15CN0521,0,LIAONING,GUAISHI CAVE,BAT,RHFE,12/14/15,CHINA,9,1,2015,2016,NA,1000,1016,348,43
JH15CN0522,0,LIAONING,GUAISHI CAVE,BAT,RHFE,12/14/15,CHINA,8.6,1,2015,2016,NA,1000,1016,348,43
JH15CN0524,0,LIAONING,GUAISHI CAVE,BAT,RHFE,12/14/15,CHINA,8.5,1,2015,2016,NA,1000,1016,348,43
JH15CN0525,0,LIAONING,GUAISHI CAVE,BAT,RHFE,12/14/15,CHINA,8.3,1,2015,2016,NA,1000,1016,348,43
JH15CN0526,0,LIAONING,GUAISHI CAVE,BAT,RHFE,12/14/15,CHINA,8.3,1,2015,2016,NA,1000,1016,348,43
JH15CN0527,0,LIAONING,GUAISHI CAVE,BAT,MYPE,12/14/15,CHINA,7.6,1,2015,2016,NA,1000,1016,348,43
JH15CN0530,0,LIAONING,GUAISHI CAVE,BAT,VESI,12/14/15,CHINA,7.3,3,2015,2016,NA,1000,1016,348,43
JH15CN0531,0,LIAONING,GUAISHI CAVE,BAT,VESI,12/14/15,CHINA,7.3,3,2015,2016,NA,1000,1016,348,43
JH15CN0532,0,LIAONING,GUAISHI CAVE,BAT,VESI,12/14/15,CHINA,7.3,3,2015,2016,NA,1000,1016,348,43
JH15CN0533,0,LIAONING,GUAISHI CAVE,BAT,MYPE,12/14/15,CHINA,7.6,1,2015,2016,NA,1000,1016,348,43
JH15CN0534,0,LIAONING,GUAISHI CAVE,BAT,RHFE,12/14/15,CHINA,8.5,1,2015,2016,NA,1000,1016,348,43
JH15CN0535,0,LIAONING,GUAISHI CAVE,BAT,RHFE,12/14/15,CHINA,9.1,1,2015,2016,NA,1000,1016,348,43
JH15CN0536,0,LIAONING,GUAISHI CAVE,BAT,RHFE,12/14/15,CHINA,8.9,6,2015,2016,NA,1000,1016,348,43
JH15CN0537,0,LIAONING,GUAISHI CAVE,BAT,MYPE,12/14/15,CHINA,5.7,1,2015,2016,NA,1000,1016,348,43
JH15CN0548,0,JILIN,NEW HOPE CAVE,BAT,RHFE,12/17/15,CHINA,10,1,2015,2016,NA,1000,1016,351,46
JH15CN0549,0,JILIN,NEW HOPE CAVE,BAT,RHFE,12/17/15,CHINA,9.4,1,2015,2016,NA,1000,1016,351,46
JH15CN0552,0,JILIN,NEW HOPE CAVE,BAT,RHFE,12/17/15,CHINA,8.3,1,2015,2016,NA,1000,1016,351,46
JH15CN0553,1,JILIN,NEW HOPE CAVE,BAT,RHFE,12/17/15,CHINA,8.3,1,2015,2016,NA,1000,1016,351,46
JH15CN0554,1,JILIN,NEW HOPE CAVE,BAT,RHFE,12/17/15,CHINA,8.1,1,2015,2016,NA,1000,1016,351,46
JH15CN0557,1,JILIN,NEW HOPE CAVE,BAT,RHFE,12/17/15,CHINA,8.7,1,2015,2016,NA,1000,1016,351,46
JH15CN0558,0,JILIN,NEW HOPE CAVE,BAT,MYPE,12/17/15,CHINA,8.6,1,2015,2016,NA,1000,1016,351,46
JH15CN0559,0,JILIN,NEW HOPE CAVE,BAT,MYPE,12/17/15,CHINA,8.4,1,2015,2016,NA,1000,1016,351,46
JH15CN0560,0,JILIN,NEW HOPE CAVE,BAT,RHFE,12/17/15,CHINA,8.5,1,2015,2016,NA,1000,1016,351,46
JH15CN0563,0,JILIN,NEW HOPE CAVE,BAT,RHFE,12/17/15,CHINA,8.3,1,2015,2016,NA,1000,1016,351,46
JH15CN0567,0,JILIN,NEW HOPE CAVE,BAT,RHFE,12/17/15,CHINA,8.5,1,2015,2016,NA,1000,1016,351,46
JH15CN0570,0,JILIN,NEW HOPE CAVE,BAT,RHFE,12/17/15,CHINA,8.5,1,2015,2016,NA,1000,1016,351,46
JH15CN0572,0,JILIN,NEW HOPE CAVE,BAT,RHFE,12/17/15,CHINA,7.9,1,2015,2016,NA,1000,1016,351,46
JH15CN0575,0,JILIN,NEW HOPE CAVE,BAT,RHFE,12/17/15,CHINA,7.9,1,2015,2016,NA,1000,1016,351,46
JH15CN0577,0,JILIN,NEW HOPE CAVE,BAT,RHFE,12/17/15,CHINA,8.1,1,2015,2016,NA,1000,1016,351,46
JH15CN0578,0,JILIN,NEW HOPE CAVE,BAT,RHFE,12/17/15,CHINA,8.1,1,2015,2016,NA,1000,1016,351,46
JH15CN0579,0,JILIN,NEW HOPE CAVE,BAT,RHFE,12/17/15,CHINA,8.1,1,2015,2016,NA,1000,1016,351,46
JH15CN0580,0,JILIN,NEW HOPE CAVE,BAT,RHFE,12/17/15,CHINA,8.1,1,2015,2016,NA,1000,1016,351,46
JH15CN0581,0,JILIN,NEW HOPE CAVE,BAT,RHFE,12/17/15,CHINA,8.1,1,2015,2016,NA,1000,1016,351,46
JH15CN0582,0,JILIN,NEW HOPE CAVE,BAT,RHFE,12/17/15,CHINA,8.7,1,2015,2016,NA,1000,1016,351,46
JH15CN0583,0,JILIN,NEW HOPE CAVE,BAT,RHFE,12/17/15,CHINA,9.5,5,2015,2016,NA,1000,1016,351,46
JH15CN0584,1,JILIN,NEW HOPE CAVE,BAT,RHFE,12/17/15,CHINA,8.5,3,2015,2016,NA,1000,1016,351,46
JH15CN0585,0,JILIN,NEW HOPE CAVE,BAT,MYPE,12/17/15,CHINA,8.3,1,2015,2016,NA,1000,1016,351,46
JH15CN0586,0,JILIN,NEW HOPE CAVE,BAT,MULE,12/17/15,CHINA,8.5,1,2015,2016,NA,1000,1016,351,46
JH15CN0587,0,JILIN,NEW HOPE CAVE,BAT,MULE,12/17/15,CHINA,8.2,1,2015,2016,NA,1000,1016,351,46
JH15CN0588,0,JILIN,NEW HOPE CAVE,BAT,MULE,12/17/15,CHINA,8.4,6,2015,2016,NA,1000,1016,351,46
JH15CN0589,0,JILIN,NEW HOPE CAVE,BAT,MULE,12/17/15,CHINA,8.4,6,2015,2016,NA,1000,1016,351,46
JH15CN0591,0,JILIN,NEW HOPE CAVE,BAT,MULE,12/17/15,CHINA,8.4,6,2015,2016,NA,1000,1016,351,46
JH15CN0592,0,JILIN,NEW HOPE CAVE,BAT,MULE,12/17/15,CHINA,8.4,6,2015,2016,NA,1000,1016,351,46
JH15CN0593,1,JILIN,NEW HOPE CAVE,BAT,MYPE,12/17/15,CHINA,8.4,2,2015,2016,NA,1000,1016,351,46
JH15CN0594,0,JILIN,NEW HOPE CAVE,BAT,MYPE,12/17/15,CHINA,8.4,1,2015,2016,NA,1000,1016,351,46
JH15CN0595,1,JILIN,NEW HOPE CAVE,BAT,MYPE,12/17/15,CHINA,8.4,2,2015,2016,NA,1000,1016,351,46
JH15CN0596,0,JILIN,NEW HOPE CAVE,BAT,MULE,12/17/15,CHINA,8.4,1,2015,2016,NA,1000,1016,351,46
JH15CN0597,0,JILIN,NEW HOPE CAVE,BAT,MULE,12/17/15,CHINA,8.4,3,2015,2016,NA,1000,1016,351,46
JH15CN0598,0,JILIN,NEW HOPE CAVE,BAT,MULE,12/17/15,CHINA,8.4,3,2015,2016,NA,1000,1016,351,46
JH15CN0599,0,JILIN,NEW HOPE CAVE,BAT,MULE,12/17/15,CHINA,8.4,1,2015,2016,NA,1000,1016,351,46
JH15CN0600,0,JILIN,NEW HOPE CAVE,BAT,MULE,12/17/15,CHINA,8.4,2,2015,2016,NA,1000,1016,351,46
JH15CN0601,0,JILIN,NEW HOPE CAVE,BAT,MULE,12/17/15,CHINA,8.4,2,2015,2016,NA,1000,1016,351,46
JH15CN0602,0,JILIN,NEW HOPE CAVE,BAT,MULE,12/17/15,CHINA,8.4,2,2015,2016,NA,1000,1016,351,46
JH15CN0603,0,JILIN,NEW HOPE CAVE,BAT,MULE,12/17/15,CHINA,8.4,2,2015,2016,NA,1000,1016,351,46
JH15CN0604,0,JILIN,NEW HOPE CAVE,BAT,MULE,12/17/15,CHINA,8.4,1,2015,2016,NA,1000,1016,351,46
JH15CN0605,0,JILIN,NEW HOPE CAVE,BAT,MYPE,12/17/15,CHINA,8.4,1,2015,2016,NA,1000,1016,351,46
JH15CN0606,0,JILIN,NEW HOPE CAVE,BAT,RHFE,12/17/15,CHINA,8.4,1,2015,2016,NA,1000,1016,351,46
JH15CN0607,0,JILIN,NEW HOPE CAVE,BAT,MULE,12/17/15,CHINA,7.5,1,2015,2016,NA,1000,1016,351,46
JH15CN0608,1,JILIN,NEW HOPE CAVE,BAT,MULE,12/17/15,CHINA,7.8,1,2015,2016,NA,1000,1016,351,46
JH15CN0617,0,JILIN,GEZI CAVE,BAT,RHFE,12/18/15,CHINA,7,1,2015,2016,NA,1000,1016,352,47
JH15CN0620,0,JILIN,GEZI CAVE,BAT,RHFE,12/18/15,CHINA,7.1,1,2015,2016,NA,1000,1016,352,47
JH15CN0623,0,JILIN,GEZI CAVE,BAT,RHFE,12/18/15,CHINA,7.1,1,2015,2016,NA,1000,1016,352,47
JH15CN0626,0,JILIN,GEZI CAVE,BAT,RHFE,12/18/15,CHINA,7,1,2015,2016,NA,1000,1016,352,47
JH15CN0628,0,JILIN,GEZI CAVE,BAT,RHFE,12/18/15,CHINA,7.3,1,2015,2016,NA,1000,1016,352,47
JH15CN0631,0,JILIN,GEZI CAVE,BAT,RHFE,12/18/15,CHINA,7.3,1,2015,2016,NA,1000,1016,352,47
JH15CN0633,0,JILIN,GEZI CAVE,BAT,RHFE,12/18/15,CHINA,7.3,1,2015,2016,NA,1000,1016,352,47
JH15CN0635,0,JILIN,GEZI CAVE,BAT,RHFE,12/18/15,CHINA,7.3,1,2015,2016,NA,1000,1016,352,47
JH15CN0637,0,JILIN,GEZI CAVE,BAT,RHFE,12/18/15,CHINA,7.3,1,2015,2016,NA,1000,1016,352,47
JH15CN0639,0,JILIN,GEZI CAVE,BAT,RHFE,12/18/15,CHINA,7.3,1,2015,2016,NA,1000,1016,352,47
JH15CN0641,0,JILIN,GEZI CAVE,BAT,RHFE,12/18/15,CHINA,7.3,1,2015,2016,NA,1000,1016,352,47
JH15CN0642,0,JILIN,GEZI CAVE,BAT,RHFE,12/18/15,CHINA,7.3,1,2015,2016,NA,1000,1016,352,47
JH15CN0643,1,JILIN,GEZI CAVE,BAT,RHFE,12/18/15,CHINA,7.3,1,2015,2016,NA,1000,1016,352,47
JH15CN0644,0,JILIN,GEZI CAVE,BAT,MYPE,12/18/15,CHINA,7.8,1,2015,2016,NA,1000,1016,352,47
JH15CN0647,0,JILIN,GEZI CAVE,BAT,RHFE,12/18/15,CHINA,7.8,1,2015,2016,NA,1000,1016,352,47
JH15CN0650,0,JILIN,GEZI CAVE,BAT,MULE,12/18/15,CHINA,9.2,1,2015,2016,NA,1000,1016,352,47
JH15CN0653,0,JILIN,GEZI CAVE,BAT,MULE,12/18/15,CHINA,3.2,1,2015,2016,NA,1000,1016,352,47
JH16CN0001,0,JILIN,WU DAI CAVE,BAT,HYAL,2/22/16,CHINA,1.4,1,2016,2016,hiber_late,1000,1016,53,114
JH16CN0004,0,JILIN,WU DAI CAVE,BAT,HYAL,2/22/16,CHINA,2.2,1,2016,2016,hiber_late,1000,1016,53,114
JH16CN0007,0,JILIN,WU DAI CAVE,BAT,HYAL,2/22/16,CHINA,3,1,2016,2016,hiber_late,1000,1016,53,114
JH16CN0010,0,JILIN,WU DAI CAVE,BAT,HYAL,2/22/16,CHINA,4.9,1,2016,2016,hiber_late,1000,1016,53,114
JH16CN0013,0,JILIN,WU DAI CAVE,BAT,RHFE,2/22/16,CHINA,6.5,1,2016,2016,hiber_late,1000,1016,53,114
JH16CN0014,0,JILIN,DALAZI CAVE,BAT,HYAL,2/22/16,CHINA,4.5,2,2016,2016,hiber_late,1000,1016,53,114
JH16CN0017,0,JILIN,DALAZI CAVE,BAT,HYAL,2/22/16,CHINA,4.5,2,2016,2016,hiber_late,1000,1016,53,114
JH16CN0020,0,JILIN,DALAZI CAVE,BAT,HYAL,2/22/16,CHINA,4,1,2016,2016,hiber_late,1000,1016,53,114
JH16CN0023,0,JILIN,DALAZI CAVE,BAT,HYAL,2/22/16,CHINA,3.4,1,2016,2016,hiber_late,1000,1016,53,114
JH16CN0026,0,JILIN,DALAZI CAVE,BAT,HYAL,2/22/16,CHINA,4.1,2,2016,2016,hiber_late,1000,1016,53,114
JH16CN0029,0,JILIN,DALAZI CAVE,BAT,HYAL,2/22/16,CHINA,4.1,2,2016,2016,hiber_late,1000,1016,53,114
JH16CN0032,1,JILIN,DALAZI CAVE,BAT,MULE,2/22/16,CHINA,2,1,2016,2016,hiber_late,1000,1016,53,114
JH16CN0035,0,JILIN,DALAZI CAVE,BAT,RHFE,2/22/16,CHINA,7.8,1,2016,2016,hiber_late,1000,1016,53,114
JH16CN0040,0,JILIN,DALAZI CAVE,BAT,MULE,2/22/16,CHINA,6.1,1,2016,2016,hiber_late,1000,1016,53,114
JH16CN0043,0,JILIN,DALAZI CAVE,BAT,RHFE,2/22/16,CHINA,7.1,1,2016,2016,hiber_late,1000,1016,53,114
JH16CN0052,0,JILIN,DI CAVE,BAT,RHFE,2/22/16,CHINA,5.8,1,2016,2016,hiber_late,1000,1016,53,114
JH16CN0055,0,JILIN,DI CAVE,BAT,RHFE,2/22/16,CHINA,5.8,1,2016,2016,hiber_late,1000,1016,53,114
JH16CN0058,0,JILIN,DI CAVE,BAT,MULE,2/22/16,CHINA,5.3,1,2016,2016,hiber_late,1000,1016,53,114
JH16CN0061,0,JILIN,DI CAVE,BAT,RHFE,2/22/16,CHINA,5.9,1,2016,2016,hiber_late,1000,1016,53,114
JH16CN0064,0,JILIN,DI CAVE,BAT,RHFE,2/22/16,CHINA,5.8,1,2016,2016,hiber_late,1000,1016,53,114
JH16CN0067,1,JILIN,DI CAVE,BAT,MULE,2/22/16,CHINA,3.8,1,2016,2016,hiber_late,1000,1016,53,114
JH16CN0070,1,JILIN,DI CAVE,BAT,MULE,2/22/16,CHINA,4.2,2,2016,2016,hiber_late,1000,1016,53,114
JH16CN0073,0,JILIN,DI CAVE,BAT,MULE,2/22/16,CHINA,4.2,2,2016,2016,hiber_late,1000,1016,53,114
JH16CN0074,1,JILIN,DI CAVE,BAT,MULE,2/22/16,CHINA,4.2,1,2016,2016,hiber_late,1000,1016,53,114
JH16CN0075,1,JILIN,DI CAVE,BAT,MULE,2/22/16,CHINA,4.2,1,2016,2016,hiber_late,1000,1016,53,114
JH16CN0078,1,JILIN,DI CAVE,BAT,MULE,2/22/16,CHINA,4.6,11,2016,2016,hiber_late,1000,1016,53,114
JH16CN0079,1,JILIN,DI CAVE,BAT,MULE,2/22/16,CHINA,4.6,11,2016,2016,hiber_late,1000,1016,53,114
JH16CN0080,0,JILIN,DI CAVE,BAT,MULE,2/22/16,CHINA,4.6,11,2016,2016,hiber_late,1000,1016,53,114
JH16CN0081,1,JILIN,DI CAVE,BAT,MULE,2/22/16,CHINA,4.6,11,2016,2016,hiber_late,1000,1016,53,114
JH16CN0082,1,JILIN,DI CAVE,BAT,MULE,2/22/16,CHINA,4.6,11,2016,2016,hiber_late,1000,1016,53,114
JH16CN0083,1,JILIN,DI CAVE,BAT,MULE,2/22/16,CHINA,4.6,11,2016,2016,hiber_late,1000,1016,53,114
JH16CN0084,1,JILIN,DI CAVE,BAT,MULE,2/22/16,CHINA,4.6,11,2016,2016,hiber_late,1000,1016,53,114
JH16CN0085,1,JILIN,DI CAVE,BAT,MULE,2/22/16,CHINA,4.6,11,2016,2016,hiber_late,1000,1016,53,114
