nest_key,year,eggs_laid,female_id,male_id,found_date,hatch_date,eggs_hatched,fledglings,fledge_date,clutch_number,fail_date,found_day,hatch_day,first_egg_day,female_status,female_age,female_age_code,male_age,male_age_code,popn_size,annual_density,band_id,sex,weight,age_in_days,recruited,fledge_date_noNA,recruited.f,clutch_num,fledge_day
96-P24C,1996,5,2111.33451,2151.80676,1996-06-26,1996-07-04,5,4,NA,ER1,NA,178,186,168,MO,2,ASY,1,SY,73,6.822429906542056,2121.64849,U,17.1,7,FALSE,1996-07-13,0,1,195
98-L19A,1998,4,2121.64055,2121.64895,1998-06-03,1998-06-09,4,3,NA,1,NA,154,160,143,MO,4,ASY,2,ASY,82,7.663551401869159,2121.65331,U,17.1,7,FALSE,1998-06-18,0,1,169
98-O28A,1998,5,2121.64721,2121.65153,1998-06-10,1998-06-18,5,5,NA,1,NA,161,169,151,PG 2,1,SY,1,SY,82,7.663551401869159,2121.65374,U,17.1,7,FALSE,1998-06-27,0,1,178
97-N26B,1997,5,2121.64936,2121.64601,1997-06-23,1997-07-06,5,5,NA,RR1,NA,174,187,169,MO,1,SY,2,ASY,81,7.570093457943925,2121.65151,M,17.1,7,TRUE,1997-07-15,1,1,196
98-O25C,1998,4,2121.64972,2121.64730,1998-06-18,1998-06-25,3,3,NA,R1,NA,169,176,159,MO,2,ASY,1,SY,82,7.663551401869159,2121.65392,M,17.1,7,TRUE,1998-07-04,1,1,185
97-O26B,1997,4,2121.64974,2121.64356,1997-06-12,1997-06-24,4,4,NA,ER1,NA,163,175,158,MO,1,SY,2,ASY,81,7.570093457943925,2121.64673,F,17.1,7,TRUE,1997-07-03,1,1,184
97-N29C,1997,4,2121.64992,2121.64352,1997-06-18,1997-06-20,4,4,NA,1,NA,169,171,154,MO,1,SY,2,ASY,81,7.570093457943925,2121.64664,U,17.1,7,FALSE,1997-06-29,0,1,180
100-M19C,2000,4,2121.65326,2121.65760,2000-06-04,2000-06-13,4,4,2000-06-22,1,NA,156,165,148,PG 1,2,ASY,1,SY,80,7.476635514018692,2031.56240,U,17.1,7,FALSE,2000-06-22,0,1,174
100-M20C,2000,4,2121.65326,2121.65760,2000-07-05,2000-07-12,3,3,2000-07-21,2,NA,187,194,177,PG 1,2,ASY,1,SY,80,7.476635514018692,930.59774,U,17.1,7,FALSE,2000-07-21,0,2,203
100-M30B,2000,4,2121.65351,2121.65308,2000-06-12,2000-06-17,4,4,2000-06-28,1,NA,164,169,152,PG 2,2,ASY,2,ASY,80,7.476635514018692,2031.56279,M,17.1,7,TRUE,2000-06-28,1,1,180
101-M32A,2001,4,2121.65351,1560.04563,2001-06-16,2001-06-12,4,4,NA,1,NA,167,163,146,MO,3,ASY,1,SY,96,8.971962616822431,930.59555,U,17.1,7,FALSE,2001-06-21,0,1,172
95-O27C,1995,5,2121.86618,2031.57910,1995-07-03,1995-07-08,5,5,NA,RER1,NA,184,189,171,MO,2,ASY,3,ASY,98,9.158878504672899,2121.64358,U,17.1,7,FALSE,1995-07-17,0,1,198
116-WB04,2016,4,2311.96394,2521.77643,2016-06-30,2016-07-05,4,4,2016-07-14,ER1,NA,182,187,170,PG 1,1,SY,2,ASY,51,4.766355140186916,2621.66906,U,17.1,7,FALSE,2016-07-14,0,1,196
112-P26B,2012,4,2321.12790,2511.98505,2012-07-04,2012-07-13,4,4,2012-07-22,2,NA,186,195,178,MO,2,ASY,1,SY,108,10.093457943925234,2511.98747,U,17.1,7,FALSE,2012-07-22,0,2,204
114-M26E,2014,3,2511.98630,2321.12852,2014-07-14,2014-07-22,3,3,2014-07-31,RRR1,NA,195,203,187,MO,2,ASY,2,ASY,62,5.794392523364486,2521.77491,U,17.1,7,FALSE,2014-07-31,0,1,212
114-P26B,2014,4,2511.98819,2511.98839,2014-06-24,2014-07-05,3,3,2014-07-14,2,NA,175,186,169,MO,2,ASY,2,ASY,62,5.794392523364486,2521.77453,U,17.1,7,FALSE,2014-07-14,0,2,195
115-M21A,2015,5,2511.98834,2511.98543,2015-07-14,2015-07-21,5,5,2015-07-30,2,NA,195,202,184,MO,2,ASY,3,ASY,56,5.233644859813085,2621.66729,U,17.1,7,FALSE,2015-07-30,0,2,211
115-P28A,2015,5,2521.77639,2521.77590,2015-06-05,2015-06-13,5,4,2015-06-25,1,NA,156,164,146,MO,1,SY,1,SY,56,5.233644859813085,2521.77693,U,17.1,7,FALSE,2015-06-25,0,1,176
116-O28B,2016,3,2621.66769,2511.98831,2016-06-08,2016-06-13,3,3,2016-06-22,1,NA,160,165,149,PG 2,1,SY,2,ASY,51,4.766355140186916,2311.96353,U,17.1,7,FALSE,2016-06-22,0,1,174
116-M30B,2016,4,2621.66821,2311.96313,2016-06-30,2016-07-10,4,4,2016-07-19,R1,NA,182,192,175,MO,1,SY,1,SY,51,4.766355140186916,2621.66950,U,17.1,7,FALSE,2016-07-19,0,1,201
122-O24A,2022,4,2631.95016,2631.95051,2022-05-25,2022-06-03,4,4,2022-06-12,1,NA,145,154,137,MO,4,ASY,4,ASY,65,6.074766355140187,2871.51531,U,17.1,7,TRUE,2022-06-12,1,1,163
121-N27A,2021,4,2781.39210,2621.66973,2021-06-01,2021-06-11,4,4,2021-06-20,1,NA,152,162,145,MO,1,SY,5,ASY,77,7.196261682242991,2781.39333,NA,17.1,7,FALSE,2021-06-20,0,1,171
93-M20D,1993,5,940.25998,2031.56860,1993-06-23,1993-07-04,5,5,1993-07-13,R1,NA,174,185,167,MO,6,ASY,1,SY,92,8.598130841121495,2031.58704,U,17.1,7,FALSE,1993-07-13,0,1,194
94-M20C,1994,5,940.25998,2031.56860,1994-06-26,1994-07-04,2,2,1994-07-13,R1,NA,177,185,167,MO,7,ASY,2,ASY,90,8.41121495327103,2121.64129,U,17.1,7,FALSE,1994-07-13,0,1,194
88-M20D,1988,4,2011.81143,940.25885,1988-06-14,1988-06-24,4,4,1988-07-02,R1,NA,166,176,159,MO,1,SY,1,SY,104,9.7196261682243,2011.81582,U,17.2,7,FALSE,1988-07-02,0,1,184
89-L19A,1989,4,2011.81147,2011.81532,1989-06-11,1989-06-11,3,3,1989-06-20,1,NA,162,162,145,MO,2,ASY,1,SY,117,10.934579439252337,2021.76438,M,17.2,7,TRUE,1989-06-20,1,1,171
88-O28A,1988,4,2011.81172,940.25978,1988-07-01,1988-07-04,4,4,1988-07-13,E2,NA,183,186,169,MO,1,SY,1,SY,104,9.7196261682243,2011.81248,U,17.2,7,FALSE,1988-07-13,0,2,195
112-O25D,2012,4,2011.83389,2321.12839,2012-06-30,2012-07-13,4,4,2012-07-22,2,NA,182,195,178,MO,2,ASY,2,ASY,108,10.093457943925234,2511.98743,U,17.2,7,FALSE,2012-07-22,0,2,204
90-O24A,1990,4,2021.76145,2021.76581,1990-06-12,1990-06-23,4,4,1990-07-02,1,NA,163,174,157,MO,2,ASY,1,SY,100,9.345794392523365,2031.56111,M,17.2,7,TRUE,1990-07-02,1,1,183
91-M29A,1991,5,2021.76962,2021.76955,1991-06-17,1991-06-16,5,5,1991-06-25,1,NA,168,167,149,MO,2,ASY,2,ASY,110,10.280373831775702,2031.57007,U,17.2,7,FALSE,1991-06-25,0,1,176
91-O24B,1991,4,2031.56026,2021.76581,1991-05-28,1991-06-06,4,4,1991-06-15,1,NA,148,157,140,MO,1,SY,2,ASY,110,10.280373831775702,2031.56913,M,17.2,7,TRUE,1991-06-15,1,1,166
92-N26D,1992,4,2031.56049,2011.81173,1992-07-04,1992-07-04,3,3,1992-07-13,R1,NA,186,186,169,PG 2,2,ASY,2,ASY,96,8.971962616822431,2031.57921,U,17.2,7,FALSE,1992-07-13,0,1,195
102-O24A,2002,4,2031.56242,930.59891,2002-06-06,2002-06-12,4,4,2002-06-21,1,NA,157,163,146,MO,2,ASY,2,ASY,110,10.280373831775702,1741.07147,U,17.2,7,FALSE,2002-06-21,0,1,172
92-M19C,1992,5,2031.56579,2021.76438,1992-07-06,1992-07-09,5,5,1992-07-18,2,NA,188,191,173,MO,2,ASY,3,ASY,96,8.971962616822431,2031.57980,U,17.2,7,FALSE,1992-07-18,0,2,200
91-N25B,1991,4,2031.56811,2031.56544,1991-06-02,1991-06-14,4,4,1991-06-23,1,NA,153,165,148,MO,1,SY,1,SY,110,10.280373831775702,2031.56990,M,17.2,7,TRUE,1991-06-23,1,1,174
94-N24B,1994,5,2031.56844,2031.57967,1994-06-11,1994-06-26,5,5,1994-07-04,R1,NA,162,177,159,PG 1,2,ASY,2,ASY,90,8.41121495327103,2121.64088,U,17.2,7,FALSE,1994-07-04,0,1,185
94-M29D,1994,4,2031.56845,2031.57034,1994-07-04,1994-07-13,4,4,1994-07-22,2,NA,185,194,177,PG 1,2,ASY,3,ASY,90,8.41121495327103,2121.64195,U,17.2,7,FALSE,1994-07-22,0,2,203
92-P27A,1992,4,2031.56942,2031.56598,1992-06-08,1992-06-14,4,3,1992-06-23,1,NA,160,166,149,PG 1,1,SY,2,ASY,96,8.971962616822431,2031.57840,U,17.2,7,FALSE,1992-06-23,0,1,175
92-M24A,1992,4,2031.56961,2031.57361,1992-06-07,1992-06-13,4,4,1992-06-22,1,NA,159,165,148,MO,1,SY,1,SY,96,8.971962616822431,2031.57824,U,17.2,7,FALSE,1992-06-22,0,1,174
96-M20B,1996,5,2031.58841,2121.64266,1996-06-21,1996-07-03,5,5,NA,R1,NA,173,185,167,PG 1,1,SY,1,SY,73,6.822429906542056,2121.64834,U,17.2,7,FALSE,1996-07-12,0,1,194
93-O29A,1993,5,2111.33198,2031.57914,1993-06-14,1993-06-23,5,5,1993-07-02,ER1,NA,165,174,156,PG 1,1,SY,1,SY,92,8.598130841121495,2031.58525,U,17.2,7,FALSE,1993-07-02,0,1,183
93-O26C,1993,5,2111.33212,2111.33009,1993-06-22,1993-07-01,4,4,1993-07-10,ER1,NA,173,182,164,PG 1,1,SY,1,SY,92,8.598130841121495,2031.58574,M,17.2,7,TRUE,1993-07-10,1,1,191
96-P25A,1996,5,2111.33212,2151.80211,1996-05-31,1996-06-04,4,3,NA,1,NA,152,156,138,MO,4,ASY,2,ASY,73,6.822429906542056,2121.64438,U,17.2,7,FALSE,1996-06-13,0,1,165
95-O28D,1995,4,2121.64196,2031.58831,1995-07-03,1995-07-12,4,1,NA,2,NA,184,193,176,PG 1,1,SY,1,SY,98,9.158878504672899,2121.64391,U,17.2,7,FALSE,1995-07-21,0,2,202
98-N26A,1998,5,2121.64655,2121.64644,1998-06-11,1998-06-22,5,5,NA,ER1,NA,162,173,155,MO,1,SY,1,SY,82,7.663551401869159,2121.65385,U,17.2,7,FALSE,1998-07-01,0,1,182
99-O25B,1999,4,2121.64974,2031.58887,1999-06-08,1999-06-18,4,4,NA,1,NA,159,169,152,PG 1,3,ASY,3,ASY,111,10.373831775700936,2121.65782,U,17.2,7,FALSE,1999-06-27,0,1,178
99-N23A,1999,5,2121.65000,2151.80211,1999-06-03,1999-06-18,5,5,NA,1,NA,154,169,151,PG 1,2,ASY,5,ASY,111,10.373831775700936,2121.65771,U,17.2,7,FALSE,1999-06-27,0,1,178
102-M31A,2002,4,2121.65315,2121.65636,2002-06-01,2002-06-15,3,3,2002-06-25,1,NA,152,166,149,MO,4,ASY,2,ASY,110,10.280373831775702,1741.07161,U,17.2,7,FALSE,2002-06-25,0,1,176
99-O25A,1999,4,2121.65336,2121.65337,1999-06-02,1999-06-10,4,2,NA,1,NA,153,161,144,MO,1,SY,1,SY,111,10.373831775700936,2121.65720,U,17.2,7,FALSE,1999-06-19,0,1,170
116-N25A,2016,4,2321.12880,2511.98821,2016-05-29,2016-06-01,4,4,2016-06-10,1,NA,150,153,136,MO,5,ASY,2,ASY,51,4.766355140186916,2621.66811,U,17.2,7,FALSE,2016-06-10,0,1,162
114-O25E,2014,4,2511.98575,2511.98820,2014-07-04,2014-07-16,4,4,2014-07-25,2,NA,185,197,180,MO,2,ASY,2,ASY,62,5.794392523364486,2521.77471,U,17.2,7,FALSE,2014-07-25,0,2,206
113-O27A,2013,4,2511.98576,2511.98706,2013-06-05,2013-06-19,4,4,2013-06-28,1,NA,156,170,153,MO,1,SY,2,ASY,103,9.626168224299066,2591.93501,U,17.2,7,FALSE,2013-06-28,0,1,179
114-P26A,2014,4,2511.98819,2511.98839,2014-05-29,2014-06-06,4,4,2014-06-15,1,NA,149,157,140,MO,2,ASY,2,ASY,62,5.794392523364486,2591.93737,U,17.2,7,FALSE,2014-06-15,0,1,166
114-M32B,2014,4,2511.98828,2511.98811,2014-06-10,2014-06-16,3,3,2014-06-25,1,NA,161,167,150,PG 2,2,ASY,2,ASY,62,5.794392523364486,2591.93778,U,17.2,7,FALSE,2014-06-25,0,1,176
116-N29A,2016,4,2511.98894,2511.98831,2016-05-30,2016-06-01,4,4,2016-06-10,1,NA,151,153,136,PG 1,3,ASY,2,ASY,51,4.766355140186916,2621.66814,U,17.2,7,FALSE,2016-06-10,0,1,162
116-M29A,2016,4,2521.77648,2511.98843,2016-05-30,2016-06-11,3,3,2016-06-20,1,NA,151,163,146,MO,1,SY,2,ASY,51,4.766355140186916,2621.66897,U,17.2,7,FALSE,2016-06-20,0,1,172
117-M19B,2017,4,2521.77652,2521.77752,2017-06-30,2017-07-08,4,3,2017-07-17,2,NA,181,189,172,MO,2,ASY,2,ASY,65,6.074766355140187,2631.94840,M,17.2,7,TRUE,2017-07-17,1,2,198
115-N28B,2015,5,2591.93531,2511.98534,2015-06-21,2015-07-03,4,4,2015-07-12,R1,NA,172,184,166,MO,2,ASY,2,ASY,56,5.233644859813085,2521.77770,U,17.2,7,FALSE,2015-07-12,0,1,193
114-M30A,2014,4,2591.93690,2401.76872,2014-06-09,2014-06-17,4,4,2014-06-26,1,NA,160,168,151,MO,1,SY,3,ASY,62,5.794392523364486,2591.93784,U,17.2,7,FALSE,2014-06-26,0,1,177
114-O27B,2014,4,2591.93719,2511.98711,2014-06-03,2014-06-15,4,4,2014-06-24,1,NA,154,166,149,MO,1,SY,2,ASY,62,5.794392523364486,2591.93776,F,17.2,7,TRUE,2014-06-24,1,1,175
122-O27B,2022,5,2781.39222,2781.39224,2022-06-18,2022-06-22,5,4,2022-07-01,R1,NA,169,173,155,PG 2,2,ASY,3,ASY,65,6.074766355140187,2871.51689,U,17.2,7,FALSE,2022-07-01,0,1,182
101-M19D,2001,4,930.59897,2121.65924,2001-07-09,2001-07-18,3,3,NA,2,NA,190,199,182,MO,1,SY,2,ASY,96,8.971962616822431,1560.05092,U,17.2,7,FALSE,2001-07-27,0,2,208
89-K25A,1989,4,940.25574,940.25829,1989-06-02,1989-06-08,4,3,1989-06-17,1,NA,153,159,142,MO,2,ASY,2,ASY,117,10.934579439252337,2021.76409,U,17.2,7,FALSE,1989-06-17,0,1,168
89-K25D,1989,4,940.25574,940.25829,1989-07-03,1989-07-07,4,2,1989-07-16,2,NA,184,188,171,MO,2,ASY,2,ASY,117,10.934579439252337,2021.76820,U,17.2,7,FALSE,1989-07-16,0,2,197
88-P24B,1988,4,940.25803,1560.04207,1988-07-20,1988-07-20,4,4,1988-07-29,2,NA,202,202,185,MO,2,ASY,2,ASY,104,9.7196261682243,2020.39712,M,17.2,7,TRUE,1988-07-29,1,2,211
103-N32A,2003,4,1741.07006,1741.07007,2003-06-06,2003-06-18,3,3,2003-06-27,1,NA,157,169,152,PG 1,2,ASY,2,ASY,56,5.233644859813085,1741.07690,M,17.3,7,TRUE,2003-06-27,1,1,178
102-N26A,2002,4,1741.07019,2031.57572,2002-06-04,2002-06-19,1,1,2002-06-30,1,NA,155,170,153,MO,1,SY,2,ASY,110,10.280373831775702,1741.07196,U,17.3,7,FALSE,2002-06-30,0,1,181
103-M29A,2003,5,1741.07129,930.59613,2003-06-03,2003-06-16,5,4,2003-06-24,1,NA,154,167,149,PG 1,1,SY,2,ASY,56,5.233644859813085,1741.07645,M,17.3,7,TRUE,2003-06-24,1,1,175
88-O26A,1988,4,2011.81064,940.25689,1988-06-04,1988-06-07,4,4,1988-06-16,1,NA,156,159,142,MO,2,ASY,2,ASY,104,9.7196261682243,2011.81333,U,17.3,7,FALSE,1988-06-16,0,1,168
90-M19D,1990,3,2011.81242,2021.76134,1990-07-18,1990-07-29,3,2,1990-08-07,2,NA,199,210,194,MO,2,ASY,2,ASY,100,9.345794392523365,2031.56753,U,17.3,7,FALSE,1990-08-07,0,2,219
89-M20G,1989,4,2011.81524,2021.76150,1989-07-07,1989-07-14,4,4,1989-07-23,2,NA,188,195,178,MO,2,ASY,1,SY,117,10.934579439252337,2021.76926,U,17.3,7,FALSE,1989-07-23,0,2,204
90-N26A,1990,4,2021.76139,2021.76871,1990-06-10,1990-06-23,3,3,1990-07-02,1,NA,161,174,157,MO,2,ASY,1,SY,100,9.345794392523365,2031.56116,U,17.3,7,FALSE,1990-07-02,0,1,183
89-O28D,1989,3,2021.76153,2011.81526,1989-07-04,1989-07-10,3,3,1989-07-19,R1,NA,185,191,175,PG 2,1,SY,2,ASY,117,10.934579439252337,2021.76849,U,17.3,7,FALSE,1989-07-19,0,1,200
90-K23F,1990,5,2021.76159,2021.76160,1990-07-03,1990-07-07,5,4,1990-07-16,2,NA,184,188,170,PG 2,2,ASY,2,ASY,100,9.345794392523365,2031.56196,U,17.3,7,FALSE,1990-07-16,0,2,197
92-M25B,1992,4,2021.76885,2031.56913,1992-07-07,1992-07-07,4,3,1992-07-16,2,NA,189,189,172,MO,3,ASY,1,SY,96,8.971962616822431,2031.57943,U,17.3,7,FALSE,1992-07-16,0,2,198
90-N25A,1990,4,2021.76944,2021.76846,1990-06-12,1990-06-24,4,4,1990-07-03,1,NA,163,175,158,PG 2,1,SY,1,SY,100,9.345794392523365,2031.56119,U,17.3,7,FALSE,1990-07-03,0,1,184
92-N29D,1992,5,2031.56033,2021.76956,1992-06-22,1992-06-26,5,4,1992-07-05,R1,NA,174,178,160,MO,2,ASY,2,ASY,96,8.971962616822431,2031.57901,M,17.3,7,FALSE,1992-07-05,0,1,187
91-N25A,1991,5,2031.56556,2021.76846,1991-06-02,1991-06-13,5,4,1991-06-22,1,NA,153,164,146,MO,1,SY,2,ASY,110,10.280373831775702,2031.56973,U,17.3,7,FALSE,1991-06-22,0,1,173
93-M26F,1993,5,2031.56586,2031.56518,1993-06-21,1993-07-01,5,4,1993-07-10,R1,NA,172,182,164,PG 1,3,ASY,3,ASY,92,8.598130841121495,2031.58566,M,17.3,7,FALSE,1993-07-10,0,1,191
93-M26F,1993,5,2031.56586,2031.56518,1993-06-21,1993-07-01,5,4,1993-07-10,R1,NA,172,182,164,PG 1,3,ASY,3,ASY,92,8.598130841121495,2031.58568,U,17.3,7,FALSE,1993-07-10,0,1,191
93-O27E,1993,5,2031.56709,2031.56007,1993-06-30,1993-06-28,5,5,1993-07-07,2,NA,181,179,161,PG 1,3,ASY,3,ASY,92,8.598130841121495,2031.58543,U,17.3,7,FALSE,1993-07-07,0,2,188
94-N24B,1994,5,2031.56844,2031.57967,1994-06-11,1994-06-26,5,5,1994-07-04,R1,NA,162,177,159,PG 1,2,ASY,2,ASY,90,8.41121495327103,2121.64087,F,17.3,7,TRUE,1994-07-04,1,1,185
93-P23A,1993,4,2031.56861,2031.57341,1993-06-07,1993-06-14,4,4,1993-06-23,1,NA,158,165,148,PG 2,1,SY,2,ASY,92,8.598130841121495,2031.58289,U,17.3,7,FALSE,1993-06-23,0,1,174
101-O25C,2001,4,2031.57562,2031.56279,2001-06-03,2001-06-14,4,4,NA,1,NA,154,165,148,MO,2,ASY,1,SY,96,8.971962616822431,930.59564,U,17.3,7,FALSE,2001-06-23,0,1,174
93-O26B,1993,5,2031.57886,1560.03472,1993-06-15,1993-06-25,5,5,1993-07-04,R1,NA,166,176,158,PG 1,1,SY,3,ASY,92,8.598130841121495,2031.58526,U,17.3,7,FALSE,1993-07-04,0,1,185
95-M19C,1995,4,2031.58540,2031.58284,1995-06-13,1995-06-25,4,3,NA,R1,NA,164,176,159,PG 1,2,ASY,2,ASY,98,9.158878504672899,2121.64312,F,17.3,7,TRUE,1995-07-04,1,1,185
95-L19A,1995,4,2031.58823,2121.64223,1995-06-11,1995-06-20,4,4,NA,1,NA,162,171,154,PG 1,1,SY,1,SY,98,9.158878504672899,2121.64266,M,17.3,7,TRUE,1995-06-29,1,1,180
122-M30A,2022,4,2031.60681,2781.39215,2022-05-26,2022-06-04,3,3,2022-06-14,1,NA,146,155,138,PG 1,5,ASY,2,ASY,65,6.074766355140187,2871.51549,U,17.3,7,FALSE,2022-06-14,0,1,165
92-O24E,1992,5,2111.33100,2031.56990,1992-06-11,1992-06-22,4,3,1992-07-01,1,NA,163,174,156,PG 2,1,SY,1,SY,96,8.971962616822431,2031.57884,U,17.3,7,FALSE,1992-07-01,0,1,183
94-N25C,1994,5,2111.33212,2111.33249,1994-06-26,1994-07-05,5,5,1994-07-13,R1,NA,177,186,168,PG 1,2,ASY,2,ASY,90,8.41121495327103,2121.64147,F,17.3,7,TRUE,1994-07-13,1,1,194
95-O25E,1995,4,2111.33212,2031.57091,1995-07-06,1995-07-18,4,4,NA,ERRR1,NA,187,199,182,MO,3,ASY,4,ASY,98,9.158878504672899,2121.64404,U,17.3,7,FALSE,1995-07-27,0,1,208
93-N30B,1993,5,2111.33231,2111.33209,1993-06-12,1993-06-21,4,4,1993-06-30,ER1,NA,163,172,154,MO,1,SY,1,SY,92,8.598130841121495,2031.58519,U,17.3,7,FALSE,1993-06-30,0,1,181
93-M20E,1993,4,2111.33493,2031.58235,1993-07-09,1993-07-14,4,4,1993-07-23,2,NA,190,195,178,PG 2,1,SY,1,SY,92,8.598130841121495,2031.58401,M,17.3,7,TRUE,1993-07-23,1,2,204
96-M24A,1996,4,2121.64341,2121.64263,1996-06-12,1996-06-21,4,4,NA,1,NA,164,173,156,MO,1,SY,1,SY,73,6.822429906542056,2121.64482,U,17.3,7,FALSE,1996-06-30,0,1,182
98-N24B,1998,5,2121.64995,2151.80211,1998-06-08,1998-06-20,4,3,NA,R1,NA,159,171,153,PG 2,2,ASY,4,ASY,82,7.663551401869159,2121.65376,U,17.3,7,FALSE,1998-06-29,0,1,180
94-O24I,1994,4,2121.86658,2031.58279,1994-07-02,1994-07-14,2,2,1994-07-23,RR1,NA,183,195,178,MO,1,SY,1,SY,90,8.41121495327103,2121.64201,U,17.3,7,FALSE,1994-07-23,0,1,204
96-O24C,1996,4,2121.86823,2031.58842,1996-07-01,1996-07-11,4,4,NA,2,NA,183,193,176,PG 1,3,ASY,1,SY,73,6.822429906542056,2121.64868,U,17.3,7,FALSE,1996-07-20,0,2,202
98-N24C,1998,4,2121.86823,2151.80211,1998-06-26,1998-07-03,4,4,NA,R1,NA,177,184,167,PG 1,5,ASY,4,ASY,82,7.663551401869159,2121.65532,U,17.3,7,FALSE,1998-07-12,0,1,193
111-M20B,2011,5,2321.12882,2321.12712,2011-06-19,2011-07-01,5,5,NA,R1,NA,170,182,164,PG 1,1,SY,1,SY,65,6.074766355140187,2401.76870,U,17.3,7,FALSE,2011-07-10,0,1,191
111-N29B,2011,4,2401.76816,2321.12827,2011-06-24,2011-06-26,4,4,NA,1,NA,175,177,160,PG 2,1,SY,1,SY,65,6.074766355140187,2401.76853,NA,17.3,7,FALSE,2011-07-05,0,1,186
115-M18A,2015,3,2511.98608,2401.76856,2015-06-24,2015-07-01,2,2,2015-07-10,R1,NA,175,182,166,MO,3,ASY,4,ASY,56,5.233644859813085,2521.77764,U,17.3,7,FALSE,2015-07-10,0,1,191
114-P26B,2014,4,2511.98819,2511.98839,2014-06-24,2014-07-05,3,3,2014-07-14,2,NA,175,186,169,MO,2,ASY,2,ASY,62,5.794392523364486,2521.77454,U,17.3,7,FALSE,2014-07-14,0,2,195
115-M33C,2015,4,2521.77432,2521.77697,2015-06-20,2015-06-30,3,3,2015-07-09,R1,NA,171,181,164,PG 2,1,SY,1,SY,56,5.233644859813085,2521.77758,U,17.3,7,FALSE,2015-07-09,0,1,190
89-M21A,1989,4,940.25830,2011.81105,1989-05-29,1989-06-11,4,4,1989-06-20,1,NA,149,162,145,MO,2,ASY,2,ASY,117,10.934579439252337,2021.76429,U,17.3,7,FALSE,1989-06-20,0,1,171
102-M26A,2002,4,1560.04557,2121.65317,2002-05-28,2002-06-07,4,4,2002-06-18,1,NA,148,158,141,MO,2,ASY,4,ASY,110,10.280373831775702,1741.07106,U,17.4,7,FALSE,2002-06-18,0,1,169
102-N28B,2002,4,1560.05020,1741.07014,2002-06-15,2002-06-27,4,2,2002-07-06,R1,NA,166,178,161,MO,1,SY,1,SY,110,10.280373831775702,1741.07285,U,17.4,7,FALSE,2002-07-06,0,1,187
111-M30B,2011,5,1741.82003,1741.07556,2011-06-26,2011-07-07,5,4,NA,RR1,NA,177,188,170,MO,3,ASY,2,ASY,65,6.074766355140187,2401.76904,NA,17.4,7,FALSE,2011-07-16,0,1,197
88-M19D,1988,5,2011.81144,2011.81101,1988-06-05,1988-06-16,5,3,1988-06-25,1,NA,157,168,150,MO,1,SY,1,SY,104,9.7196261682243,2011.81508,M,17.4,7,TRUE,1988-06-25,1,1,177
89-L19A,1989,4,2011.81147,2011.81532,1989-06-11,1989-06-11,3,3,1989-06-20,1,NA,162,162,145,MO,2,ASY,1,SY,117,10.934579439252337,2021.76439,U,17.4,7,FALSE,1989-06-20,0,1,171
88-M20E,1988,4,2011.81150,940.25868,1988-07-04,1988-07-12,4,4,1988-07-21,2,NA,186,194,177,MO,1,SY,1,SY,104,9.7196261682243,2011.81950,U,17.4,7,FALSE,1988-07-21,0,2,203
88-O28A,1988,4,2011.81172,940.25978,1988-07-01,1988-07-04,4,4,1988-07-13,E2,NA,183,186,169,MO,1,SY,1,SY,104,9.7196261682243,2011.81247,U,17.4,7,FALSE,1988-07-13,0,2,195
89-P25A,1989,4,2011.81954,2011.81554,1989-06-12,1989-06-08,4,4,1989-06-17,1,NA,163,159,142,MO,2,ASY,2,ASY,117,10.934579439252337,2021.76406,U,17.4,7,FALSE,1989-06-17,0,1,168
89-M19B,1989,4,2021.76146,2011.81930,1989-06-05,1989-06-15,4,3,1989-06-24,1,NA,156,166,149,MO,1,SY,1,SY,117,10.934579439252337,2021.76474,U,17.4,7,FALSE,1989-06-24,0,1,175
91-O25C,1991,4,2021.76147,2031.56087,1991-07-05,1991-07-13,3,2,1991-07-22,2,NA,186,194,177,MO,2,ASY,1,SY,110,10.280373831775702,2031.57414,U,17.4,7,FALSE,1991-07-22,0,2,203
92-M19A,1992,4,2031.56579,2021.76438,1992-06-06,1992-06-14,4,4,1992-06-23,1,NA,158,166,149,MO,2,ASY,3,ASY,96,8.971962616822431,2031.57846,U,17.4,7,FALSE,1992-06-23,0,1,175
95-O24F,1995,4,2031.56832,2031.58279,1995-07-04,1995-07-12,3,3,NA,2,NA,185,193,176,PG 1,2,ASY,2,ASY,98,9.158878504672899,2121.64388,U,17.4,7,FALSE,1995-07-21,0,2,202
95-M30B,1995,4,2031.56976,2111.33209,1995-06-19,1995-06-30,4,4,NA,ER1,NA,170,181,164,MO,4,ASY,3,ASY,98,9.158878504672899,2121.64336,U,17.4,7,FALSE,1995-07-09,0,1,190
92-O29A,1992,5,2031.57349,2021.76956,1992-06-22,1992-06-25,5,5,1992-07-04,1,NA,174,177,159,PG 2,1,SY,2,ASY,96,8.971962616822431,2031.57899,U,17.4,7,FALSE,1992-07-04,0,1,186
93-M26E,1993,4,2031.58247,2011.81173,1993-06-17,1993-06-29,4,4,1993-07-08,R1,NA,168,180,163,PG 1,1,SY,2,ASY,92,8.598130841121495,2031.58548,U,17.4,7,FALSE,1993-07-08,0,1,189
